,Tree Name,Girth (m),Height (m)
1703,MANGO,0.90,5.00
1704,MANGO,0.45,5.00
1705,MANGO,0.71,5.00
1706,MANGO,0.78,5.00
1707,MANGO,1.02,5.00
1708,MANGO,1.02,3.00
1709,MANGO,0.36,5.00
1710,MANGO,0.38,6.00
1711,MANGO,0.36,6.00
1712,MANGO,0.42,6.00
1713,MANGO,0.34,6.00
1714,MANGO,0.52,6.00
1715,MANGO,0.51,6.00
1716,MANGO,0.56,6.00
1717,MANGO,0.82,8.00
1718,MANGO,0.82,8.00
1719,MANGO,1.68,8.00
1720,MANGO,1.59,8.00
1721,MANGO,1.62,8.00
1722,MANGO,1.22,8.00
1723,MANGO,1.52,10.00
1724,MANGO,0.42,6.00
1725,MANGO,1.62,6.00
1726,MANGO,1.28,6.00
1727,MANGO,0.45,4.00
1728,MANGO,1.62,6.00
1729,MANGO,2.02,6.00
1730,MANGO,0.98,6.00
1731,MANGO,1.56,6.00
1732,MANGO,0.86,6.00
1733,MANGO,0.64,6.00
1734,MANGO,0.91,5.00
1735,MANGO,0.78,5.00
1736,MANGO,0.82,5.00
1737,MANGO,1.02,5.00
1738,MANGO,0.68,8.00
1739,MANGO,2.04,6.00
1740,MANGO,1.06,6.00
1741,MANGO,0.81,3.00
1742,MANGO,0.52,3.00
1743,MANGO,0.39,3.00
1744,MANGO,0.41,3.00
1745,MANGO,0.30,2.00
1746,MANGO,0.80,3.00
1747,MANGO,0.29,3.00
1748,MANGO,0.90,3.00
1749,MANGO,0.30,2.00
1750,MANGO,0.91,3.00
1751,Mango,0.50,10.00
1752,Mango,0.50,10.00
1753,MANGO,0.98,2.00
1754,MANGO,0.49,3.00
1755,MANGO,0.40,3.00
1756,MANGO,0.41,3.00
1757,MANGO,0.42,3.00
1758,MANGO,0.36,3.00
